Bevölkerung nach Alter, Geschlecht und Gemeinden, 2012-2015 | population by age, sex and lau2, 2012-2015;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;AGE_GROUP;POP_TOTAL;POP_MALE;POP_FEMALE;YEAR
AT1;AT12;AT122;31804;Breitenau;90_94;5;1;4;2012
AT1;AT12;AT122;31804;Breitenau;95_;0;0;0;2012
AT1;AT12;AT122;31805;Breitenstein;0_4;10;8;2;2012
AT1;AT12;AT122;31805;Breitenstein;5_9;8;8;0;2012
AT1;AT12;AT122;31805;Breitenstein;10_14;15;7;8;2012
AT1;AT12;AT122;31805;Breitenstein;15_19;15;12;3;2012
AT1;AT12;AT122;31805;Breitenstein;20_24;17;10;7;2012
AT1;AT12;AT122;31805;Breitenstein;25_29;18;10;8;2012
AT1;AT12;AT122;31805;Breitenstein;30_34;14;5;9;2012
AT1;AT12;AT122;31805;Breitenstein;35_39;11;8;3;2012
AT1;AT12;AT122;31805;Breitenstein;40_44;31;13;18;2012
AT1;AT12;AT122;31805;Breitenstein;45_49;32;20;12;2012
AT1;AT12;AT122;31805;Breitenstein;50_54;21;15;6;2012
AT1;AT12;AT122;31805;Breitenstein;55_59;21;8;13;2012
AT1;AT12;AT122;31805;Breitenstein;60_64;29;17;12;2012
AT1;AT12;AT122;31805;Breitenstein;65_69;27;14;13;2012
AT1;AT12;AT122;31805;Breitenstein;70_74;28;16;12;2012
AT1;AT12;AT122;31805;Breitenstein;75_79;16;5;11;2012
AT1;AT12;AT122;31805;Breitenstein;80_84;10;7;3;2012
AT1;AT12;AT122;31805;Breitenstein;85_89;7;3;4;2012
AT1;AT12;AT122;31805;Breitenstein;90_94;1;0;1;2012
AT1;AT12;AT122;31805;Breitenstein;95_;0;0;0;2012
AT1;AT12;AT122;31806;Buchbach;0_4;12;9;3;2012
AT1;AT12;AT122;31806;Buchbach;5_9;18;6;12;2012
AT1;AT12;AT122;31806;Buchbach;10_14;14;7;7;2012
AT1;AT12;AT122;31806;Buchbach;15_19;22;9;13;2012
AT1;AT12;AT122;31806;Buchbach;20_24;16;9;7;2012
AT1;AT12;AT122;31806;Buchbach;25_29;17;8;9;2012
AT1;AT12;AT122;31806;Buchbach;30_34;16;7;9;2012
AT1;AT12;AT122;31806;Buchbach;35_39;24;11;13;2012
AT1;AT12;AT122;31806;Buchbach;40_44;36;20;16;2012
AT1;AT12;AT122;31806;Buchbach;45_49;23;12;11;2012
AT1;AT12;AT122;31806;Buchbach;50_54;27;16;11;2012
AT1;AT12;AT122;31806;Buchbach;55_59;15;7;8;2012
AT1;AT12;AT122;31806;Buchbach;60_64;31;15;16;2012
AT1;AT12;AT122;31806;Buchbach;65_69;21;9;12;2012
AT1;AT12;AT122;31806;Buchbach;70_74;23;10;13;2012
AT1;AT12;AT122;31806;Buchbach;75_79;16;9;7;2012
AT1;AT12;AT122;31806;Buchbach;80_84;6;3;3;2012
AT1;AT12;AT122;31806;Buchbach;85_89;10;4;6;2012
AT1;AT12;AT122;31806;Buchbach;90_94;1;1;0;2012
AT1;AT12;AT122;31806;Buchbach;95_;1;0;1;2012
AT1;AT12;AT122;31807;Edlitz;0_4;27;12;15;2012
AT1;AT12;AT122;31807;Edlitz;5_9;39;23;16;2012
AT1;AT12;AT122;31807;Edlitz;10_14;47;33;14;2012
AT1;AT12;AT122;31807;Edlitz;15_19;53;24;29;2012
AT1;AT12;AT122;31807;Edlitz;20_24;61;35;26;2012
AT1;AT12;AT122;31807;Edlitz;25_29;49;23;26;2012
AT1;AT12;AT122;31807;Edlitz;30_34;51;26;25;2012
AT1;AT12;AT122;31807;Edlitz;35_39;53;29;24;2012
AT1;AT12;AT122;31807;Edlitz;40_44;64;38;26;2012
AT1;AT12;AT122;31807;Edlitz;45_49;89;46;43;2012
AT1;AT12;AT122;31807;Edlitz;50_54;72;39;33;2012
AT1;AT12;AT122;31807;Edlitz;55_59;59;32;27;2012
AT1;AT12;AT122;31807;Edlitz;60_64;47;22;25;2012
AT1;AT12;AT122;31807;Edlitz;65_69;43;20;23;2012
AT1;AT12;AT122;31807;Edlitz;70_74;50;21;29;2012
AT1;AT12;AT122;31807;Edlitz;75_79;37;16;21;2012
AT1;AT12;AT122;31807;Edlitz;80_84;31;15;16;2012
AT1;AT12;AT122;31807;Edlitz;85_89;20;4;16;2012
AT1;AT12;AT122;31807;Edlitz;90_94;2;1;1;2012
AT1;AT12;AT122;31807;Edlitz;95_;0;0;0;2012
AT1;AT12;AT122;31808;Enzenreith;0_4;62;27;35;2012
AT1;AT12;AT122;31808;Enzenreith;5_9;76;38;38;2012
AT1;AT12;AT122;31808;Enzenreith;10_14;104;58;46;2012
AT1;AT12;AT122;31808;Enzenreith;15_19;106;50;56;2012
AT1;AT12;AT122;31808;Enzenreith;20_24;86;38;48;2012
AT1;AT12;AT122;31808;Enzenreith;25_29;113;58;55;2012
AT1;AT12;AT122;31808;Enzenreith;30_34;104;57;47;2012
AT1;AT12;AT122;31808;Enzenreith;35_39;104;53;51;2012
AT1;AT12;AT122;31808;Enzenreith;40_44;162;79;83;2012
AT1;AT12;AT122;31808;Enzenreith;45_49;148;79;69;2012
AT1;AT12;AT122;31808;Enzenreith;50_54;138;69;69;2012
AT1;AT12;AT122;31808;Enzenreith;55_59;140;71;69;2012
AT1;AT12;AT122;31808;Enzenreith;60_64;145;72;73;2012
AT1;AT12;AT122;31808;Enzenreith;65_69;101;53;48;2012
AT1;AT12;AT122;31808;Enzenreith;70_74;122;49;73;2012
AT1;AT12;AT122;31808;Enzenreith;75_79;71;34;37;2012
AT1;AT12;AT122;31808;Enzenreith;80_84;56;26;30;2012
AT1;AT12;AT122;31808;Enzenreith;85_89;32;13;19;2012
AT1;AT12;AT122;31808;Enzenreith;90_94;11;0;11;2012
AT1;AT12;AT122;31808;Enzenreith;95_;4;1;3;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;0_4;31;11;20;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;5_9;49;27;22;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;10_14;51;31;20;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;15_19;78;35;43;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;20_24;58;33;25;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;25_29;63;30;33;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;30_34;71;39;32;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;35_39;67;40;27;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;40_44;93;42;51;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;45_49;84;46;38;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;50_54;75;44;31;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;55_59;84;45;39;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;60_64;63;30;33;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;65_69;43;21;22;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;70_74;62;31;31;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;75_79;36;10;26;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;80_84;29;14;15;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;85_89;13;4;9;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;90_94;3;0;3;2012
AT1;AT12;AT122;31809;Feistritz am Wechsel;95_;0;0;0;2012
AT1;AT12;AT122;31810;Gloggnitz;0_4;238;124;114;2012
AT1;AT12;AT122;31810;Gloggnitz;5_9;267;136;131;2012
AT1;AT12;AT122;31810;Gloggnitz;10_14;302;160;142;2012
AT1;AT12;AT122;31810;Gloggnitz;15_19;329;175;154;2012
AT1;AT12;AT122;31810;Gloggnitz;20_24;341;181;160;2012
AT1;AT12;AT122;31810;Gloggnitz;25_29;343;178;165;2012
AT1;AT12;AT122;31810;Gloggnitz;30_34;287;140;147;2012
AT1;AT12;AT122;31810;Gloggnitz;35_39;364;173;191;2012
AT1;AT12;AT122;31810;Gloggnitz;40_44;498;232;266;2012
AT1;AT12;AT122;31810;Gloggnitz;45_49;483;235;248;2012
AT1;AT12;AT122;31810;Gloggnitz;50_54;461;232;229;2012
AT1;AT12;AT122;31810;Gloggnitz;55_59;385;185;200;2012
AT1;AT12;AT122;31810;Gloggnitz;60_64;378;182;196;2012
AT1;AT12;AT122;31810;Gloggnitz;65_69;337;158;179;2012
AT1;AT12;AT122;31810;Gloggnitz;70_74;351;146;205;2012
AT1;AT12;AT122;31810;Gloggnitz;75_79;214;83;131;2012
AT1;AT12;AT122;31810;Gloggnitz;80_84;211;78;133;2012
AT1;AT12;AT122;31810;Gloggnitz;85_89;144;32;112;2012
AT1;AT12;AT122;31810;Gloggnitz;90_94;63;17;46;2012
AT1;AT12;AT122;31810;Gloggnitz;95_;21;2;19;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;0_4;93;46;47;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;5_9;92;49;43;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;10_14;124;70;54;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;15_19;153;73;80;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;20_24;134;71;63;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;25_29;131;85;46;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;30_34;134;68;66;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;35_39;138;69;69;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;40_44;152;67;85;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;45_49;212;120;92;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;50_54;195;81;114;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;55_59;132;72;60;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;60_64;128;62;66;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;65_69;131;63;68;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;70_74;129;66;63;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;75_79;76;32;44;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;80_84;48;15;33;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;85_89;36;11;25;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;90_94;12;1;11;2012
AT1;AT12;AT122;31811;Grafenbach-St.Valentin;95_;3;0;3;2012
AT1;AT12;AT122;31812;Grimmenstein;0_4;41;22;19;2012
AT1;AT12;AT122;31812;Grimmenstein;5_9;70;39;31;2012
AT1;AT12;AT122;31812;Grimmenstein;10_14;42;18;24;2012
AT1;AT12;AT122;31812;Grimmenstein;15_19;88;54;34;2012
AT1;AT12;AT122;31812;Grimmenstein;20_24;80;42;38;2012
AT1;AT12;AT122;31812;Grimmenstein;25_29;73;40;33;2012
AT1;AT12;AT122;31812;Grimmenstein;30_34;77;34;43;2012
AT1;AT12;AT122;31812;Grimmenstein;35_39;80;48;32;2012
AT1;AT12;AT122;31812;Grimmenstein;40_44;112;45;67;2012
AT1;AT12;AT122;31812;Grimmenstein;45_49;105;60;45;2012
AT1;AT12;AT122;31812;Grimmenstein;50_54;88;50;38;2012
AT1;AT12;AT122;31812;Grimmenstein;55_59;77;32;45;2012
AT1;AT12;AT122;31812;Grimmenstein;60_64;64;33;31;2012
AT1;AT12;AT122;31812;Grimmenstein;65_69;50;28;22;2012
AT1;AT12;AT122;31812;Grimmenstein;70_74;74;36;38;2012
AT1;AT12;AT122;31812;Grimmenstein;75_79;57;19;38;2012
AT1;AT12;AT122;31812;Grimmenstein;80_84;56;22;34;2012
AT1;AT12;AT122;31812;Grimmenstein;85_89;61;17;44;2012
AT1;AT12;AT122;31812;Grimmenstein;90_94;23;5;18;2012
AT1;AT12;AT122;31812;Grimmenstein;95_;3;1;2;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;0_4;63;38;25;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;5_9;77;42;35;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;10_14;73;41;32;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;15_19;100;58;42;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;20_24;101;56;45;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;25_29;90;52;38;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;30_34;70;39;31;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;35_39;89;49;40;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;40_44;126;64;62;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;45_49;155;82;73;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;50_54;134;65;69;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;55_59;102;46;56;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;60_64;99;51;48;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;65_69;87;41;46;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;70_74;90;42;48;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;75_79;72;29;43;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;80_84;59;18;41;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;85_89;30;13;17;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;90_94;7;3;4;2012
AT1;AT12;AT122;31813;Grünbach am Schneeberg;95_;1;0;1;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;0_4;101;52;49;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;5_9;128;66;62;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;10_14;121;69;52;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;15_19;157;86;71;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;20_24;156;85;71;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;25_29;132;74;58;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;30_34;140;73;67;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;35_39;164;77;87;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;40_44;184;99;85;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;45_49;161;86;75;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;50_54;166;70;96;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;55_59;156;83;73;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;60_64;144;67;77;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;65_69;116;63;53;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;70_74;108;43;65;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;75_79;78;33;45;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;80_84;79;34;45;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;85_89;47;9;38;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;90_94;18;3;15;2012
AT1;AT12;AT122;31814;Kirchberg am Wechsel;95_;1;1;0;2012
AT1;AT12;AT122;31815;Mönichkirchen;0_4;16;9;7;2012
AT1;AT12;AT122;31815;Mönichkirchen;5_9;24;10;14;2012
AT1;AT12;AT122;31815;Mönichkirchen;10_14;27;8;19;2012
AT1;AT12;AT122;31815;Mönichkirchen;15_19;36;19;17;2012
AT1;AT12;AT122;31815;Mönichkirchen;20_24;29;17;12;2012
AT1;AT12;AT122;31815;Mönichkirchen;25_29;38;21;17;2012
AT1;AT12;AT122;31815;Mönichkirchen;30_34;26;13;13;2012
AT1;AT12;AT122;31815;Mönichkirchen;35_39;33;14;19;2012
AT1;AT12;AT122;31815;Mönichkirchen;40_44;34;19;15;2012
AT1;AT12;AT122;31815;Mönichkirchen;45_49;52;29;23;2012
AT1;AT12;AT122;31815;Mönichkirchen;50_54;47;24;23;2012
AT1;AT12;AT122;31815;Mönichkirchen;55_59;41;23;18;2012
AT1;AT12;AT122;31815;Mönichkirchen;60_64;33;15;18;2012
AT1;AT12;AT122;31815;Mönichkirchen;65_69;30;15;15;2012
AT1;AT12;AT122;31815;Mönichkirchen;70_74;34;16;18;2012
AT1;AT12;AT122;31815;Mönichkirchen;75_79;28;8;20;2012
AT1;AT12;AT122;31815;Mönichkirchen;80_84;38;14;24;2012
AT1;AT12;AT122;31815;Mönichkirchen;85_89;13;4;9;2012
AT1;AT12;AT122;31815;Mönichkirchen;90_94;4;0;4;2012
AT1;AT12;AT122;31815;Mönichkirchen;95_;0;0;0;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;0_4;68;34;34;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;5_9;91;50;41;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;10_14;118;69;49;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;15_19;119;67;52;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;20_24;105;52;53;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;25_29;74;33;41;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;30_34;83;41;42;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;35_39;123;56;67;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;40_44;172;89;83;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;45_49;169;91;78;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;50_54;146;67;79;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;55_59;123;57;66;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;60_64;92;49;43;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;65_69;83;41;42;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;70_74;82;35;47;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;75_79;55;29;26;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;80_84;28;11;17;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;85_89;7;1;6;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;90_94;2;0;2;2012
AT1;AT12;AT122;31817;Natschbach-Loipersbach;95_;0;0;0;2012
AT1;AT12;AT122;31818;Neunkirchen;0_4;612;314;298;2012
AT1;AT12;AT122;31818;Neunkirchen;5_9;684;334;350;2012
AT1;AT12;AT122;31818;Neunkirchen;10_14;685;353;332;2012
AT1;AT12;AT122;31818;Neunkirchen;15_19;760;374;386;2012
AT1;AT12;AT122;31818;Neunkirchen;20_24;751;377;374;2012
AT1;AT12;AT122;31818;Neunkirchen;25_29;788;389;399;2012
AT1;AT12;AT122;31818;Neunkirchen;30_34;703;355;348;2012
AT1;AT12;AT122;31818;Neunkirchen;35_39;859;399;460;2012
AT1;AT12;AT122;31818;Neunkirchen;40_44;945;487;458;2012
AT1;AT12;AT122;31818;Neunkirchen;45_49;980;487;493;2012
AT1;AT12;AT122;31818;Neunkirchen;50_54;816;374;442;2012
AT1;AT12;AT122;31818;Neunkirchen;55_59;704;328;376;2012
AT1;AT12;AT122;31818;Neunkirchen;60_64;707;321;386;2012
AT1;AT12;AT122;31818;Neunkirchen;65_69;625;303;322;2012
AT1;AT12;AT122;31818;Neunkirchen;70_74;587;251;336;2012
AT1;AT12;AT122;31818;Neunkirchen;75_79;345;142;203;2012
AT1;AT12;AT122;31818;Neunkirchen;80_84;346;128;218;2012
AT1;AT12;AT122;31818;Neunkirchen;85_89;232;56;176;2012
AT1;AT12;AT122;31818;Neunkirchen;90_94;83;19;64;2012
AT1;AT12;AT122;31818;Neunkirchen;95_;14;0;14;2012
AT1;AT12;AT122;31820;Otterthal;0_4;32;11;21;2012
AT1;AT12;AT122;31820;Otterthal;5_9;38;17;21;2012
AT1;AT12;AT122;31820;Otterthal;10_14;34;15;19;2012
AT1;AT12;AT122;31820;Otterthal;15_19;38;19;19;2012
AT1;AT12;AT122;31820;Otterthal;20_24;23;11;12;2012
AT1;AT12;AT122;31820;Otterthal;25_29;47;19;28;2012
AT1;AT12;AT122;31820;Otterthal;30_34;48;28;20;2012
AT1;AT12;AT122;31820;Otterthal;35_39;41;22;19;2012
AT1;AT12;AT122;31820;Otterthal;40_44;46;21;25;2012
AT1;AT12;AT122;31820;Otterthal;45_49;48;25;23;2012
AT1;AT12;AT122;31820;Otterthal;50_54;40;22;18;2012
AT1;AT12;AT122;31820;Otterthal;55_59;37;13;24;2012
AT1;AT12;AT122;31820;Otterthal;60_64;33;21;12;2012
AT1;AT12;AT122;31820;Otterthal;65_69;17;8;9;2012
AT1;AT12;AT122;31820;Otterthal;70_74;21;5;16;2012
AT1;AT12;AT122;31820;Otterthal;75_79;16;9;7;2012
AT1;AT12;AT122;31820;Otterthal;80_84;18;9;9;2012
AT1;AT12;AT122;31820;Otterthal;85_89;3;0;3;2012
AT1;AT12;AT122;31820;Otterthal;90_94;4;0;4;2012
AT1;AT12;AT122;31820;Otterthal;95_;0;0;0;2012
AT1;AT12;AT122;31821;Payerbach;0_4;71;38;33;2012
AT1;AT12;AT122;31821;Payerbach;5_9;79;46;33;2012
AT1;AT12;AT122;31821;Payerbach;10_14;94;44;50;2012
AT1;AT12;AT122;31821;Payerbach;15_19;127;65;62;2012
AT1;AT12;AT122;31821;Payerbach;20_24;110;45;65;2012
AT1;AT12;AT122;31821;Payerbach;25_29;90;47;43;2012
AT1;AT12;AT122;31821;Payerbach;30_34;100;48;52;2012
AT1;AT12;AT122;31821;Payerbach;35_39;112;59;53;2012
AT1;AT12;AT122;31821;Payerbach;40_44;164;77;87;2012
AT1;AT12;AT122;31821;Payerbach;45_49;212;105;107;2012
AT1;AT12;AT122;31821;Payerbach;50_54;158;86;72;2012
AT1;AT12;AT122;31821;Payerbach;55_59;151;72;79;2012
AT1;AT12;AT122;31821;Payerbach;60_64;133;62;71;2012
AT1;AT12;AT122;31821;Payerbach;65_69;134;60;74;2012
AT1;AT12;AT122;31821;Payerbach;70_74;147;68;79;2012
AT1;AT12;AT122;31821;Payerbach;75_79;84;26;58;2012
AT1;AT12;AT122;31821;Payerbach;80_84;88;41;47;2012
AT1;AT12;AT122;31821;Payerbach;85_89;61;14;47;2012
AT1;AT12;AT122;31821;Payerbach;90_94;20;5;15;2012
AT1;AT12;AT122;31821;Payerbach;95_;3;1;2;2012
AT1;AT12;AT122;31823;Pitten;0_4;90;45;45;2012
AT1;AT12;AT122;31823;Pitten;5_9;112;58;54;2012
AT1;AT12;AT122;31823;Pitten;10_14;129;81;48;2012
AT1;AT12;AT122;31823;Pitten;15_19;129;61;68;2012
AT1;AT12;AT122;31823;Pitten;20_24;137;66;71;2012
AT1;AT12;AT122;31823;Pitten;25_29;164;81;83;2012
AT1;AT12;AT122;31823;Pitten;30_34;133;75;58;2012
AT1;AT12;AT122;31823;Pitten;35_39;119;55;64;2012
AT1;AT12;AT122;31823;Pitten;40_44;191;93;98;2012
AT1;AT12;AT122;31823;Pitten;45_49;185;96;89;2012
AT1;AT12;AT122;31823;Pitten;50_54;191;91;100;2012
AT1;AT12;AT122;31823;Pitten;55_59;186;93;93;2012
AT1;AT12;AT122;31823;Pitten;60_64;164;87;77;2012
AT1;AT12;AT122;31823;Pitten;65_69;133;57;76;2012
AT1;AT12;AT122;31823;Pitten;70_74;136;59;77;2012
AT1;AT12;AT122;31823;Pitten;75_79;112;43;69;2012
AT1;AT12;AT122;31823;Pitten;80_84;80;34;46;2012
AT1;AT12;AT122;31823;Pitten;85_89;56;15;41;2012
AT1;AT12;AT122;31823;Pitten;90_94;20;6;14;2012
AT1;AT12;AT122;31823;Pitten;95_;5;2;3;2012
AT1;AT12;AT122;31825;Prigglitz;0_4;20;13;7;2012
AT1;AT12;AT122;31825;Prigglitz;5_9;24;9;15;2012
AT1;AT12;AT122;31825;Prigglitz;10_14;19;6;13;2012
AT1;AT12;AT122;31825;Prigglitz;15_19;33;15;18;2012
AT1;AT12;AT122;31825;Prigglitz;20_24;33;20;13;2012
AT1;AT12;AT122;31825;Prigglitz;25_29;16;8;8;2012
AT1;AT12;AT122;31825;Prigglitz;30_34;15;10;5;2012
AT1;AT12;AT122;31825;Prigglitz;35_39;28;15;13;2012
AT1;AT12;AT122;31825;Prigglitz;40_44;42;19;23;2012
AT1;AT12;AT122;31825;Prigglitz;45_49;42;22;20;2012
AT1;AT12;AT122;31825;Prigglitz;50_54;40;26;14;2012
AT1;AT12;AT122;31825;Prigglitz;55_59;36;10;26;2012
AT1;AT12;AT122;31825;Prigglitz;60_64;35;19;16;2012
AT1;AT12;AT122;31825;Prigglitz;65_69;20;13;7;2012
AT1;AT12;AT122;31825;Prigglitz;70_74;28;13;15;2012
AT1;AT12;AT122;31825;Prigglitz;75_79;20;8;12;2012
AT1;AT12;AT122;31825;Prigglitz;80_84;9;6;3;2012
AT1;AT12;AT122;31825;Prigglitz;85_89;11;2;9;2012
AT1;AT12;AT122;31825;Prigglitz;90_94;4;2;2;2012
AT1;AT12;AT122;31825;Prigglitz;95_;1;0;1;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;0_4;89;45;44;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;5_9;89;46;43;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;10_14;119;63;56;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;15_19;143;81;62;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;20_24;107;52;55;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;25_29;118;62;56;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;30_34;130;70;60;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;35_39;149;68;81;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;40_44;226;116;110;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;45_49;215;119;96;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;50_54;182;89;93;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;55_59;188;97;91;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;60_64;209;96;113;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;65_69;186;94;92;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;70_74;210;99;111;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;75_79;127;60;67;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;80_84;78;22;56;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;85_89;67;16;51;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;90_94;15;3;12;2012
AT1;AT12;AT122;31826;Puchberg am Schneeberg;95_;6;1;5;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;0_4;14;9;5;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;5_9;19;12;7;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;10_14;8;2;6;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;15_19;21;12;9;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;20_24;11;8;3;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;25_29;8;3;5;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;30_34;23;12;11;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;35_39;18;10;8;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;40_44;21;9;12;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;45_49;29;16;13;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;50_54;20;14;6;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;55_59;18;7;11;2012
